Name;Level;ID_GPC;ID_PIM
Aspersores/pulverizadores/atomizadores (eléctricos);Level 4;10003271;10003271
Regadera;Level 4;10003267;10003267
Equipos de observación/monitorización meteorológica para jardín/césped;Level 3;81011100;81011100
Otros equipos de observación/monitorización meteorológica para jardín/césped;Level 4;10003452;10003452
Accesorios/recambios de equipos de observación/monitorización meteorológica para jardín/césped;Level 4;10003451;10003451
Paquetes variados de equipos de observación/monitorización meteorológica para jardín/césped;Level 4;10003453;10003453
Termómetros – jardín (no eléctricos);Level 4;10003440;10003440
Termómetros – Jardín – Eléctricos;Level 4;10005319;10005319
Mangas indicadoras del viento/veletas;Level 4;10003446;10003446
Lubricantes;Level 1;88000000;88000000
Lubricantes/compuestos protectores;Level 2;88010000;88010000
Productos de lubricación;Level 3;88010100;88010100
Grasas lubricantes;Level 4;10005268;10005268
Aceites/líquidos lubricantes;Level 4;10005267;10005267
Paquetes variados de productos lubricantes;Level 4;10005270;10005270
Ceras lubricantes;Level 4;10005269;10005269
Compuestos de protección;Level 3;88010200;88010200
Anticorrosivos;Level 4;10005273;10005273
Anticongelante/líquido refrigerante;Level 4;10005272;10005272
Productos antisalpicaduras;Level 4;10005321;10005321
Paquetes variados de compuestos protectores;Level 4;10005275;10005275
Lubricantes/almacenamiento y transporte de compuestos protectores;Level 2;88020000;88020000
Lubricantes/almacenamiento de compuestos protectores;Level 3;88020200;88020200
Criba de drenaje;Level 4;10005277;10005277
Contenedores/dispensadores de lubricantes (Vacíos);Level 4;10005276;10005276
Paquetes variados de almacenamiento de compuestos de lubricantes/protectores;Level 4;10005280;10005280
Aceite de lubricación/bombas de líquidos;Level 3;88020100;88020100
Bombas de líquidos/aceites lubricantes (No eléctricas);Level 4;10005281;10005281
Bombas de líquidos/aceites lubricantes (Eléctricas);Level 4;10005282;10005282
Música;Level 1;61000000;61000000
Instrumentos musicales/accesorios;Level 2;61010000;61010000
Accesorios de instrumentos musicales;Level 3;61010400;61010400
Accesorios para instrumentos musicales de viento de metal (no eléctricos);Level 4;10004116;10004116
Accesorios para teclados/pianos (eléctricos);Level 4;10004117;10004117
Metrónomos/sintonizadores (no eléctricos);Level 4;10004125;10004125
Metrónomos/sintonizadores (eléctricos);Level 4;10004123;10004123
Otros accesorios para instrumentos musicales;Level 4;10004128;10004128
Paquetes variados de accesorios para instrumentos musicales;Level 4;10004127;10004127
Fundas/bolsas/maletines de instrumentos musicales;Level 4;10004121;10004121
Productos de limpieza para instrumentos musicales;Level 4;10004122;10004122
Liras/atriles/soportes para instrumentos musicales;Level 4;10004124;10004124
Accesorios para instrumentos musicales de percusión (no eléctricos);Level 4;10004118;10004118
Accesorios para instrumentos musicales de cuerda (no eléctricos);Level 4;10004119;10004119
Accesorios para instrumentos musicales de viento de madera (no eléctricos);Level 4;10004120;10004120
Instrumentos musicales (no eléctricos);Level 3;61010200;61010200
Instrumentos musicales de viento de metal (no eléctricos);Level 4;10000933;10000933
Teclados/pianos (no eléctricos);Level 4;10000934;10000934
Otros instrumentos musicales (no eléctricos);Level 4;10001375;10001375
Instrumentos musicales de percusión (no eléctricos);Level 4;10000935;10000935
Instrumentos musicales de cuerda (no eléctricos);Level 4;10000936;10000936
Instrumentos musicales de viento de madera (no eléctricos);Level 4;10000937;10000937
Instrumentos musicales (eléctricos);Level 3;61010300;61010300
Instrumentos musicales de viento de metal (eléctricos);Level 4;10000938;10000938
Teclados/pianos (eléctricos);Level 4;10000940;10000940
Artículos de instrumentos musicales (eléctricos);Level 4;10000939;10000939
Otros instrumentos musicales (eléctricos);Level 4;10001377;10001377
Instrumentos musicales de percusión (eléctricos);Level 4;10000941;10000941
Instrumentos musicales de cuerda (eléctricos);Level 4;10000942;10000942
Instrumentos musicales de viento de madera (eléctricos);Level 4;10000943;10000943
Accesorios personales;Level 1;64000000;64000000
Accesorios personales;Level 2;64010000;64010000
Joyas;Level 3;64010100;64010100
Joyero/bolsas;Level 4;10001088;10001088
Objetos para el transporte/accesorios personales;Level 3;64010200;64010200
Mochilas/riñoneras;Level 4;10001094;10001094
Maletas;Level 4;10001095;10001095
Bolsos de mano/bolsos para colgar al hombro;Level 4;10001096;10001096
Llaveros;Level 4;10005756;10005756
Accesorios de paraguas/equipaje/equipaje de mano;Level 4;10001097;10001097
Equipaje/maletas/portatrajes;Level 4;10001099;10001099
Otros artículos de paraguas/equipaje/equipaje de mano;Level 4;10001390;10001390
Paquetes variados de paraguas/equipaje/equipaje de mano;Level 4;10001391;10001391
Bolsas personales (desechables);Level 4;10005817;10005817
Cajas / Bolsas / Contenedores Portátiles para Alimentos (No eléctrico);Level 4;10007238;10007238
Mochilas/mochilas con estructura metálica/bolsas de viaje;Level 4;10001100;10001100
Carritos de la compra;Level 4;10001101;10001101
Bolsas de aseo/neceseres;Level 4;10005200;10005200
Paraguas – Personal;Level 4;10001102;10001102
Carpetas para documentos de viaje/monederos/billeteros;Level 4;10001103;10001103
Alimentación/cuidados de animales domésticos;Level 1;10000000;10000000
Cuidado de animales domésticos;Level 2;10100000;10100000
Accesorios para animales domésticos;Level 3;10101700;10101700
Artículos para acuarios/acesorios (no eléctricos);Level 4;10000516;10000516
Artículos para acuarios/acesorios (eléctricos);Level 4;10000656;10000656
Otros accesorios para animales domésticos;Level 4;10000736;10000736
Paquetes variados de accesorios para animales domésticos;Level 4;10000659;10000659
Atuendos para animales domésticos;Level 4;10000643;10000643
Dispensadores de bebidas/alimentos para animales domésticos (no eléctricos);Level 4;10000660;10000660
Dispensadores de bebidas/alimentos para animales domésticos (no eléctricos);Level 4;10000642;10000642
Alojamiento/camas para animales domésticos (desechables);Level 4;10000572;10000572
Alojamiento/camas para animales domésticos (no desechables);Level 4;10000662;10000662
Juguetes para animales domésticos (no eléctricos);Level 4;10000641;10000641
Juguetes para animales domésticos (eléctricos);Level 4;10000661;10000661
Adiestramiento/dispositivos de control/accesorios para animales domésticos (no eléctricos);Level 4;10000640;10000640
Adiestramiento/dispositivos de control/accesorios para animales domésticos (eléctricos);Level 4;10000652;10000652
Complementos / accesorios para terrario (no eléctricos);Level 4;10006843;10006843
Complementos / accesorios para terrario (eléctricos);Level 4;10006844;10006844
Paquetes variados de cuidados para animales domésticos;Level 3;10101800;10101800
Complementos nutricionales para animales domésticos;Level 3;10101600;10101600
Complementos nutricionales para animales domésticos;Level 4;10000513;10000513
Otros complementos nutricionales/productos farmacéuticos para animales domésticos;Level 4;10000737;10000737
Paquetes variados de complementos nutricionales/productos farmacéuticos para animales domésticos;Level 4;10000658;10000658
Higiene/bienestar de animales domésticos;Level 3;10101500;10101500
Artículos para el aseo de animales domésticos;Level 4;10000508;10000508
Protección sanitaria/higiene de animales domésticos;Level 4;10000510;10000510
Otros artículos de higiene/bienestar de animales domésticos;Level 4;10000738;10000738
Paquetes variados de higiene/bienestar de animales domésticos;Level 4;10000657;10000657
Paquetes variados de alimentación/cuidado de animales domésticos;Level 2;10120000;10120000
Paquetes variados de alimentos/productos para el cuidado de animales domésticos;Level 3;10120100;10120100
Bebidas/alimentación de animales domésticos;Level 2;10110000;10110000
Bebidas para animales domésticos;Level 3;10111500;10111500
Bebidas para animales domésticos (no necesitan refrigeración);Level 4;10000524;10000524
Alimentos para animales domésticos;Level 3;10111600;10111600
Alimentos para animales domésticos (perecederos);Level 4;10000521;10000521
Alimentos para animales domésticos (no necesitan refrigeración);Level 4;10000522;10000522
Paquetes variados de bebidas/alimentos para animales domésticos;Level 3;10111700;10111700
Fontanería/calefacción/ventilación/aire acondicionado;Level 1;79000000;79000000
Fontanería/calefacción/ventilación/aire acondicionado;Level 2;79010000;79010000
Equipos de aire acondicionado/refrigeración/ventilación;Level 3;79010600;79010600
Aparatos de aires acondicionado/refrigeración – Fijos;Level 4;10003982;10003982
Aparatos de aire acondicionado – Multifunción – Fijos;Level 4;10004063;10004063
Piezas/accesorios de repuesto para aparatos de aires acondicionado/refrigeración/ventilación;Level 4;10003984;10003984
Paquetes variados de aparatos de aires acondicionado/refrigeración/ventilación;Level 4;10003985;10003985
Deshumidificadores de aire – Fijos;Level 4;10003990;10003990
Humidificadores de aire – Fijos;Level 4;10003993;10003993
Monitores de aire;Level 4;10006274;10006274
Purificador de aire/ionizadores – Fijos;Level 4;10003988;10003988
Propulsor de conductos;Level 4;10003996;10003996
Conductos;Level 4;10003997;10003997
Ventiladores – Techo;Level 4;10003995;10003995
Ventilador – Extractor;Level 4;10003998;10003998
Ventiladores – Ventana/escape;Level 4;10004064;10004064
Dispositivos para prevenir el contraflujo;Level 3;79011000;79011000
Piezas para prevenir el contraflujo/Accesorios;Level 4;10005865;10005865
Dispositivos para prevenir el contraflujo;Level 4;10005866;10005866
Kit para controlar el contraflujo;Level 4;10005863;10005863
Igualadores de presión;Level 4;10005864;10005864
Accesorios de baño;Level 3;79010300;79010300
Elevadores de baño;Level 4;10002624;10002624
Asientos para bañeras;Level 4;10004027;10004027
Carritos de bañera/ducha – Fijos;Level 4;10004032;10004032
Paquetes variados de accesorios de baño;Level 4;10002627;10002627
Asideros de agarre;Level 4;10004028;10004028
Secamanos;Level 4;10006232;10006232
Tiras de seguridad para duchas;Level 4;10004026;10004026
Alarma de temperatura para duchas;Level 4;10002623;10002623
Dispensadores de jabón/crema;Level 4;10004034;10004034
Asientos/tapas de váter;Level 4;10004062;10004062
Toalleros en barra/aros – Fijos;Level 4;10004033;10004033
Equipos de calefacción;Level 3;79010500;79010500
Piezas de recambio/accesorios del sistema de calefacción central;Level 4;10002660;10002660
Almacenamiento de combustible para chimenea;Level 4;10006402;10006402
Rejillas para chimenea;Level 4;10006400;10006400
Pantallas para chimenea;Level 4;10006401;10006401
Herramientas para chimenea;Level 4;10006399;10006399
Tratamientos de chimenea / productos de limpieza;Level 4;10007004;10007004
Chimeneas/alrededores del hogar/repisa;Level 4;10005478;10005478
Cable de calefacción / cinta de calor / cordón de calefacción;Level 4;10007003;10007003
Paquetes variados de sistemas de calefacción;Level 4;10002662;10002662
Controles del sistema de calefacción;Level 4;10002653;10002653
Calderas/termos/calentadores de depósitos de agua para viviendas;Level 4;10002658;10002658
Piezas de repuesto / Accesorios de Calderas domésticas / Hornos / Calentadores de agua de tanque;Level 4;10007005;10007005
Calentadores de inmersión;Level 4;10002657;10002657
Radiadores;Level 4;10002654;10002654
Calefactores de habitación;Level 4;10005717;10005717
Centrales solares;Level 4;10005875;10005875
Calentadores de agua sin depósito;Level 4;10005479;10005479
Termostatos;Level 4;10004002;10004002
Sistemas de calefacción bajo suelo;Level 4;10004003;10004003
Paquetes variados de fontanería/calefacción/refrigeración/aire acondicionado;Level 3;79010700;79010700
Paquetes variados de fontanería/calefacción/refrigeración/aire acondicionado;Level 4;10003994;10003994
Productos de higiene;Level 3;79010100;79010100
Pedestales para lavabo/lavamanos;Level 4;10002609;10002609
Lavabos/lavamanos;Level 4;10002592;10002592
Accesorios para lavamanos;Level 4;10006962;10006962
Suites para baños;Level 4;10002610;10002610
Mampara para bañeras/duchas;Level 4;10002600;10002600
Paneles de mampara para bañeras/duchas;Level 4;10002601;10002601
Módulos de bañera/ducha;Level 4;10002590;10002590
Módulos de bañera/ducha – Chorro;Level 4;10004029;10004029
Bañeras – A chorro (Baños calientes/Spas);Level 4;10002596;10002596
Bañeras – Remojo;Level 4;10002595;10002595
Bidés;Level 4;10002585;10002585
Grifos/llaves;Level 4;10002602;10002602
Productos de higiene – Accesorios/recambios;Level 4;10002612;10002612
Paquetes variados de productos de higiene;Level 4;10002614;10002614
Reservado/suites para duchas;Level 4;10002597;10002597
Alcachofas de ducha;Level 4;10002608;10002608
Platos/suelos de ducha;Level 4;10002599;10002599
Spas de ducha;Level 4;10004044;10004044
Combinaciones de lavabo/base;Level 4;10002593;10002593
Accesorios de baño;Level 4;10006961;10006961
Marcos de inodoro / bidet;Level 4;10007015;10007015
Kits de inodoro / bidet;Level 4;10007016;10007016
Repuestos / Accesorios de Inodoro / Bidet;Level 4;10007017;10007017
Tapas de inodoro / bidet;Level 4;10007018;10007018
Cisterna para váter/urinario;Level 4;10002589;10002589
Váteres;Level 4;10002586;10002586
Particiones de urinarios;Level 4;10002588;10002588
Urinarios;Level 4;10002587;10002587
Equipos de tratamiento de desechos/aguas residuales;Level 3;79010900;79010900
Piletas;Level 4;10002611;10002611
Desatascador;Level 4;10003565;10003565
Tanques sépticos;Level 4;10004049;10004049
Trampa de residuos;Level 4;10005480;10005480
Almacenamiento/tratamiento de agua;Level 3;79010400;79010400
Desoxidador (hágalo usted mismo);Level 4;10004006;10004006
Inhibidor de óxido;Level 4;10002649;10002649
Máquinas/sistemas de filtrado de agua;Level 4;10004016;10004016
Medidores de agua;Level 4;10004012;10004012
Descalcificador de agua (hágalo usted mismo);Level 4;10004008;10004008
Piezas de repuesto / accesorios de ablandadores de agua;Level 4;10007038;10007038
